site_id,visit_date,survey_type,capture_life_stage,capture_animal_state,pit_tag_ref,sex
70628,2021-07-05,cmr,adult,healthy,982126058790484,m
70628,2021-07-05,cmr,adult,healthy,982126058790465,f
70628,2021-07-05,cmr,adult,healthy,982126058790524,m
70628,2021-07-05,cmr,adult,healthy,982126058790483,m
70413,2021-07-14,cmr,adult,healthy,900067000117213,m
70413,2021-07-14,cmr,adult,healthy,982000365440357,f
70413,2021-07-14,cmr,adult,healthy,900067000116825,m
70413,2021-07-14,cmr,adult,healthy,982126058791328,m
70413,2021-07-14,cmr,adult,healthy,900067000114331,m
70413,2021-07-14,cmr,adult,healthy,900067000117434,m
70413,2021-07-14,cmr,adult,healthy,900067000117238,f
70279,2021-07-15,cmr,adult,healthy,900043000144942,f
70279,2021-07-15,cmr,adult,healthy,900067000117267,f
70279,2021-07-15,cmr,adult,healthy,982126058790440,m
70279,2021-07-15,cmr,adult,healthy,982126058790430,f
70279,2021-07-15,cmr,adult,healthy,982126058791300,f
70279,2021-07-15,cmr,adult,healthy,982126058791322,f
70279,2021-07-15,cmr,adult,healthy,900067000117242,f
70279,2021-07-15,cmr,adult,healthy,982126058791262,f
70279,2021-07-16,cmr,adult,healthy,982126058791288,f
70413,2021-07-15,cmr,adult,healthy,900067000117213,m
70413,2021-07-15,cmr,adult,healthy,982126058790923,f
70413,2021-07-15,cmr,adult,healthy,900067000114767,f
70413,2021-07-15,cmr,adult,healthy,900067000114331,m
70413,2021-07-15,cmr,adult,healthy,900067000117434,m
70413,2021-07-15,cmr,adult,healthy,900067000117403,f
70413,2021-07-15,cmr,adult,healthy,982126058791328,m
70413,2021-07-15,cmr,adult,healthy,900118001027669,m
70413,2021-07-16,cmr,adult,healthy,900067000114767,f
70413,2021-07-16,cmr,adult,healthy,900067000116840,f
70413,2021-07-16,cmr,adult,healthy,982126058790923,f
70413,2021-07-16,cmr,adult,healthy,900067000117434,m
70279,2021-07-14,cmr,adult,healthy,982126058791005,f
70279,2021-07-14,cmr,adult,healthy,900043000144942,f
70279,2021-07-14,cmr,adult,healthy,982126058791122,f
70279,2021-07-14,cmr,adult,healthy,982126058790430,f
70556,2021-07-22,cmr,adult,healthy,900067000117311,m
70556,2021-07-22,cmr,adult,healthy,900067000117408,f
70556,2021-07-22,cmr,adult,healthy,900043000144670,f
70556,2021-07-22,cmr,adult,healthy,900043000144482,f
70556,2021-07-22,cmr,adult,healthy,900067000117359,f
70556,2021-07-22,cmr,adult,healthy,900067000117103,m
70556,2021-07-22,cmr,adult,healthy,900043000144618,m
70556,2021-07-22,cmr,adult,healthy,900067000117435,f
70556,2021-07-22,cmr,adult,healthy,900043000144487,f
70556,2021-07-22,cmr,adult,healthy,900043000144411,f
70556,2021-07-22,cmr,adult,healthy,900067000117392,m
70556,2021-07-23,cmr,adult,healthy,900043000144407,f
70556,2021-07-23,cmr,adult,healthy,900067000117359,f
70556,2021-07-23,cmr,adult,healthy,900067000116989,m
70556,2021-07-23,cmr,adult,healthy,900043000144446,f
70556,2021-07-23,cmr,adult,healthy,900067000117103,m
70556,2021-07-23,cmr,adult,healthy,900043000144482,f
70556,2021-07-23,cmr,adult,healthy,900067000117058,m
70556,2021-07-23,cmr,adult,healthy,900043000144618,m
70556,2021-07-23,cmr,adult,healthy,900067000117361,m
70556,2021-07-23,cmr,adult,healthy,900043000144416,m
70556,2021-07-23,cmr,adult,healthy,900067000117408,f
70556,2021-07-23,cmr,adult,healthy,900067000117096,m
70556,2021-07-23,cmr,adult,healthy,900067000117392,m
70556,2021-07-23,cmr,adult,healthy,900067000117332,m
70556,2021-07-23,cmr,adult,healthy,900067000117311,m
70556,2021-07-23,cmr,adult,healthy,900067000117454,m
70556,2021-07-23,cmr,adult,healthy,900043000144447,f
70556,2021-07-23,cmr,adult,healthy,900043000144670,f
70556,2021-07-24,cmr,adult,healthy,900043000144446,f
70556,2021-07-24,cmr,adult,healthy,900067000117359,f
70556,2021-07-24,cmr,adult,healthy,900067000116989,m
70556,2021-07-24,cmr,adult,healthy,900043000144447,f
70556,2021-07-24,cmr,adult,healthy,900043000144407,f
70556,2021-07-24,cmr,adult,healthy,900043000144411,f
70556,2021-07-24,cmr,adult,healthy,900067000117103,m
70556,2021-07-24,cmr,adult,healthy,900043000144451,f
70556,2021-07-24,cmr,adult,healthy,900067000117392,m
70556,2021-07-24,cmr,adult,healthy,900067000117159,f
70556,2021-07-24,cmr,adult,healthy,900067000117134,f
70556,2021-07-24,cmr,adult,healthy,900067000117454,m
70556,2021-07-24,cmr,adult,healthy,900043000144482,f
70556,2021-07-24,cmr,adult,healthy,900067000117311,m
70556,2021-07-24,cmr,adult,healthy,900067000117408,f
70641,2021-08-03,cmr,adult,healthy,982126058790482,f
70628,2021-08-10,cmr,adult,healthy,982126058790618,f
70628,2021-08-10,cmr,adult,healthy,982126058790496,m
70628,2021-08-10,cmr,adult,healthy,982126058790524,m
70628,2021-08-10,cmr,adult,healthy,982126058790481,f
70628,2021-08-10,cmr,adult,healthy,982126058790626,f
70628,2021-08-10,cmr,adult,healthy,982126058790639,f
70628,2021-08-11,cmr,adult,healthy,982126058790626,f
70628,2021-08-11,cmr,adult,healthy,982126058790511,f
70628,2021-08-11,cmr,adult,healthy,982126058790481,f
70628,2021-08-11,cmr,adult,healthy,982126058790494,m
70628,2021-08-11,cmr,adult,healthy,982126058790527,f
70628,2021-08-11,cmr,adult,healthy,982126058790618,f
70628,2021-08-11,cmr,adult,healthy,982126058790510,m
70628,2021-08-11,cmr,adult,healthy,982126058790617,f
70628,2021-08-12,cmr,adult,healthy,982126058790639,f
70628,2021-08-12,cmr,adult,healthy,982126058790465,f
70628,2021-08-12,cmr,adult,healthy,982126058790613,m
70628,2021-08-12,cmr,adult,healthy,982126058790618,f
70628,2021-08-12,cmr,adult,healthy,982126058790484,m
70550,2021-08-16,cmr,adult,healthy,982126058791243,f
70550,2021-08-16,cmr,adult,healthy,982091064358022,f
70550,2021-08-16,cmr,adult,healthy,900118001059340,f
70550,2021-08-16,cmr,adult,healthy,900067000078389,f
70550,2021-08-16,cmr,adult,healthy,900067000113900,f
70550,2021-08-16,cmr,adult,healthy,900067000117225,f
70550,2021-08-16,cmr,adult,healthy,982126058791201,m
70550,2021-08-16,cmr,adult,healthy,982126058790724,m
70550,2021-08-16,cmr,adult,healthy,982126058791195,f
70550,2021-08-16,cmr,adult,healthy,900067000117708,f
70550,2021-08-16,cmr,adult,healthy,900067000078042,f
70550,2021-08-16,cmr,adult,healthy,900067000114210,f
70550,2021-08-16,cmr,adult,healthy,900043000144397,m
70550,2021-08-16,cmr,adult,healthy,900067000117770,f
70550,2021-08-16,cmr,adult,healthy,982091064358017,m
70550,2021-08-16,cmr,adult,healthy,900067000117152,f
70550,2021-08-16,cmr,adult,healthy,900043000144173,m
70550,2021-08-16,cmr,adult,healthy,900043000108158,m
70550,2021-08-16,cmr,adult,healthy,900043000144184,m
70550,2021-08-16,cmr,adult,healthy,900067000117716,m
70550,2021-08-16,cmr,adult,healthy,900067000117681,m
70550,2021-08-16,cmr,adult,healthy,982126058791256,f
70550,2021-08-16,cmr,adult,healthy,982091064358093,f
70550,2021-08-16,cmr,adult,healthy,982091064358066,f
70550,2021-08-17,cmr,adult,healthy,982126058791289,f
70550,2021-08-17,cmr,adult,healthy,982126058791160,f
70550,2021-08-17,cmr,adult,healthy,900067000117709,f
70550,2021-08-17,cmr,adult,healthy,900067000117777,f
70550,2021-08-17,cmr,adult,healthy,982000365440244,f
70550,2021-08-17,cmr,adult,healthy,982126058790830,f
70550,2021-08-17,cmr,adult,healthy,982126058790812,f
70550,2021-08-17,cmr,adult,healthy,982126058790825,f
70550,2021-08-17,cmr,adult,healthy,982126058790808,f
70550,2021-08-17,cmr,adult,healthy,982126058790794,f
70550,2021-08-17,cmr,adult,healthy,900067000117201,f
70550,2021-08-17,cmr,adult,healthy,982126058791352,f
70550,2021-08-17,cmr,adult,healthy,900043000144199,m
70550,2021-08-17,cmr,adult,healthy,982126058791282,NA
70550,2021-08-17,cmr,adult,healthy,982126058790828,f
70550,2021-08-17,cmr,adult,healthy,900067000117259,m
70550,2021-08-17,cmr,adult,healthy,982126058791269,m
70550,2021-08-17,cmr,adult,healthy,900043000144931,f
70550,2021-08-17,cmr,adult,healthy,982126058791290,f
70550,2021-08-17,cmr,adult,healthy,982126058791325,f
70550,2021-08-17,cmr,adult,healthy,982126058791317,NA
70550,2021-08-17,cmr,adult,healthy,982126058791302,f
70550,2021-08-17,cmr,adult,healthy,982126058791293,f
70550,2021-08-17,cmr,adult,healthy,982126058790956,f
70550,2021-08-17,cmr,adult,healthy,982126058791321,m
70550,2021-08-18,cmr,adult,healthy,982126058791281,f
70550,2021-08-18,cmr,adult,healthy,982126058790454,f
70550,2021-08-18,cmr,adult,healthy,982126058791160,f
70550,2021-08-18,cmr,adult,healthy,982126058791340,f
70550,2021-08-18,cmr,adult,healthy,982126058791334,f
70550,2021-08-18,cmr,adult,healthy,900118001060518,m
70550,2021-08-18,cmr,adult,healthy,982126058791299,m
70550,2021-08-18,cmr,adult,healthy,982126058791333,m
70550,2021-08-18,cmr,adult,healthy,982126058790764,f
70550,2021-08-18,cmr,adult,healthy,982126058791302,f
70550,2021-08-18,cmr,adult,healthy,982126058791285,f
70550,2021-08-18,cmr,adult,healthy,982126058791319,m
70550,2021-08-18,cmr,adult,healthy,982126058791234,m
70550,2021-08-18,cmr,adult,healthy,982126058790559,m
70550,2021-08-18,cmr,adult,healthy,982126058791346,m
70550,2021-08-18,cmr,adult,healthy,982091064358021,f
70550,2021-08-18,cmr,adult,healthy,982091064358055,f
70550,2021-08-18,cmr,adult,healthy,982126058791343,f
70550,2021-08-18,cmr,adult,healthy,982126058791330,m
70550,2021-08-18,cmr,adult,healthy,982126058791332,f
70550,2021-08-18,cmr,adult,healthy,982126058790780,f
70550,2021-08-18,cmr,adult,healthy,982126058791325,f
70550,2021-08-18,cmr,adult,healthy,982126058790766,f
70550,2021-08-18,cmr,adult,healthy,982126058791196,m
70550,2021-08-16,cmr,adult,healthy,900067000117158,f
70550,2021-08-16,cmr,adult,healthy,982126058790824,m
70550,2021-08-16,cmr,adult,healthy,982126058790917,m
70550,2021-08-16,cmr,adult,healthy,900067000117709,f
70550,2021-08-16,cmr,adult,healthy,982126058790842,f
70550,2021-08-16,cmr,adult,healthy,900043000108046,f
70550,2021-08-16,cmr,adult,healthy,982126058790766,f
70550,2021-08-16,cmr,adult,healthy,982000365440244,f
70550,2021-08-16,cmr,adult,healthy,900067000117777,f
70550,2021-08-16,cmr,adult,healthy,900043000108154,m
70550,2021-08-16,cmr,adult,healthy,982126058790784,f
70550,2021-08-16,cmr,adult,healthy,982126058790830,f
70550,2021-08-16,cmr,adult,healthy,982126058790812,f
70550,2021-08-16,cmr,adult,healthy,982126058790825,f
70550,2021-08-16,cmr,adult,healthy,982126058790826,f
70550,2021-08-16,cmr,adult,healthy,900067000078168,m
70550,2021-08-16,cmr,adult,healthy,900043000144172,m
70550,2021-08-16,cmr,adult,healthy,900067000117378,f
70550,2021-08-16,cmr,adult,healthy,982126058790794,f
70550,2021-08-16,cmr,adult,healthy,982126058790808,f
70550,2021-08-16,cmr,adult,healthy,900067000117201,f
70550,2021-08-16,cmr,adult,healthy,982126058790821,f
70550,2021-08-16,cmr,adult,healthy,982126058790797,m
70550,2021-08-16,cmr,adult,healthy,982126058790651,f
70550,2021-08-16,cmr,adult,healthy,900067000117689,f
70550,2021-08-16,cmr,adult,healthy,982126058790828,f
70550,2021-08-16,cmr,adult,healthy,900043000144922,m
70550,2021-08-16,cmr,adult,healthy,900067000117780,f
70550,2021-08-16,cmr,adult,healthy,982126058790804,m
70550,2021-08-16,cmr,adult,healthy,900043000144974,f
70550,2021-08-16,cmr,adult,healthy,982126058790559,m
70550,2021-08-16,cmr,adult,healthy,982126058790780,f
70550,2021-08-16,cmr,adult,healthy,900067000114734,f
70550,2021-08-16,cmr,adult,healthy,900067000117284,f
70550,2021-08-16,cmr,adult,healthy,982126058790746,f
70550,2021-08-17,cmr,adult,healthy,982126058791260,m
70550,2021-08-17,cmr,adult,healthy,982126058791201,m
70550,2021-08-17,cmr,adult,healthy,982126058790783,m
70550,2021-08-17,cmr,adult,healthy,982126058791351,f
70550,2021-08-17,cmr,adult,healthy,982126058791273,f
70550,2021-08-17,cmr,adult,healthy,982126058790750,m
70550,2021-08-17,cmr,adult,healthy,900067000078284,f
70550,2021-08-17,cmr,adult,healthy,982126058790803,f
70550,2021-08-17,cmr,adult,healthy,982126058790454,f
70550,2021-08-17,cmr,adult,healthy,982126058790800,m
70550,2021-08-17,cmr,adult,healthy,982126058790943,m
70550,2021-08-17,cmr,adult,healthy,900067000117268,f
70550,2021-08-17,cmr,adult,healthy,982126058790804,m
70550,2021-08-17,cmr,adult,healthy,982126058790764,f
70550,2021-08-17,cmr,adult,healthy,982126058790714,m
70550,2021-08-17,cmr,adult,healthy,982126058791335,m
70550,2021-08-17,cmr,adult,healthy,982126058790829,f
70550,2021-08-17,cmr,adult,healthy,982126058790773,f
70550,2021-08-17,cmr,adult,healthy,982126058791281,f
70550,2021-08-17,cmr,adult,healthy,982126058790824,m
70550,2021-08-17,cmr,adult,healthy,900118001059340,f
70550,2021-08-17,cmr,adult,healthy,985121019078609,f
70550,2021-08-18,cmr,adult,healthy,982126058790767,m
70550,2021-08-18,cmr,adult,healthy,982126058791291,m
70550,2021-08-18,cmr,adult,healthy,982126058791256,f
70550,2021-08-18,cmr,adult,healthy,982126058790805,f
70550,2021-08-18,cmr,adult,healthy,982126058790981,f
70550,2021-08-18,cmr,adult,healthy,982126058790575,f
70550,2021-08-18,cmr,adult,healthy,982091064358017,m
70550,2021-08-18,cmr,adult,healthy,900067000117708,f
70550,2021-08-18,cmr,adult,healthy,982126058791201,m
70550,2021-08-18,cmr,adult,healthy,982126058790857,f
70550,2021-08-18,cmr,adult,healthy,900067000117158,f
70550,2021-08-18,cmr,adult,healthy,900067000116967,f
70550,2021-08-18,cmr,adult,healthy,982126058790816,m
70550,2021-08-18,cmr,adult,healthy,982126058791290,f
70550,2021-08-18,cmr,adult,healthy,900043000108110,f
70550,2021-08-18,cmr,adult,healthy,982126058790848,f
70550,2021-08-18,cmr,adult,healthy,982126058791342,f
70550,2021-08-18,cmr,adult,healthy,982126058791294,m
70550,2021-08-16,cmr,adult,healthy,982126058791351,f
70550,2021-08-16,cmr,adult,healthy,982126058791260,m
70550,2021-08-16,cmr,adult,healthy,982126058791289,f
70550,2021-08-16,cmr,adult,healthy,900118001029860,f
70550,2021-08-16,cmr,adult,healthy,982126058791347,NA
70550,2021-08-16,cmr,adult,healthy,900067000117633,f
70550,2021-08-16,cmr,adult,healthy,982126058791273,f
70550,2021-08-16,cmr,adult,healthy,982126058791317,NA
70550,2021-08-16,cmr,adult,healthy,982126058791281,f
70550,2021-08-16,cmr,adult,healthy,982126058791316,f
70550,2021-08-16,cmr,adult,healthy,982126058791335,m
70550,2021-08-16,cmr,adult,healthy,900043000144994,m
70550,2021-08-16,cmr,adult,healthy,982126058791312,m
70550,2021-08-16,cmr,adult,healthy,982126058791294,m
70550,2021-08-16,cmr,adult,healthy,982126058791295,f
70550,2021-08-16,cmr,adult,healthy,900067000117767,m
70550,2021-08-16,cmr,adult,healthy,982126058791269,m
70550,2021-08-16,cmr,adult,healthy,982126058791350,NA
70550,2021-08-16,cmr,adult,healthy,982126058791342,f
70550,2021-08-16,cmr,adult,healthy,900067000113935,f
70550,2021-08-16,cmr,adult,healthy,982126058791330,m
70550,2021-08-16,cmr,adult,healthy,900067000117734,f
70550,2021-08-16,cmr,adult,healthy,900067000117351,f
70550,2021-08-17,cmr,adult,healthy,982091064358022,f
70550,2021-08-17,cmr,adult,healthy,982126058791332,f
70550,2021-08-17,cmr,adult,healthy,982126058790724,m
70550,2021-08-17,cmr,adult,healthy,982126058791195,f
70550,2021-08-17,cmr,adult,healthy,900067000117770,f
70550,2021-08-17,cmr,adult,healthy,982091064358017,m
70550,2021-08-17,cmr,adult,healthy,982126058791276,m
70550,2021-08-17,cmr,adult,healthy,900067000114026,m
70550,2021-08-17,cmr,adult,healthy,982091064358093,f
70550,2021-08-17,cmr,adult,healthy,982126058790981,f
70550,2021-08-17,cmr,adult,healthy,982126058791292,m
70550,2021-08-17,cmr,adult,healthy,900067000078173,f
70550,2021-08-17,cmr,adult,healthy,982126058790746,f
70550,2021-08-17,cmr,adult,healthy,982126058791310,f
70550,2021-08-17,cmr,adult,healthy,982126058791316,f
70550,2021-08-17,cmr,adult,healthy,982126058791291,m
70550,2021-08-17,cmr,adult,healthy,982126058791330,m
70550,2021-08-17,cmr,adult,healthy,900067000117018,f
70550,2021-08-17,cmr,adult,healthy,982126058791343,f
70550,2021-08-17,cmr,adult,healthy,900067000113935,f
70550,2021-08-17,cmr,adult,healthy,982126058791305,m
70550,2021-08-17,cmr,adult,healthy,982126058791308,f
70550,2021-08-17,cmr,adult,healthy,900067000116967,f
70550,2021-08-17,cmr,adult,healthy,982126058791348,f
70550,2021-08-17,cmr,adult,healthy,982126058791285,f
70550,2021-08-17,cmr,adult,healthy,982126058790780,f
70550,2021-08-17,cmr,adult,healthy,900067000078042,f
70550,2021-08-17,cmr,adult,healthy,900067000117225,f
70550,2021-08-17,cmr,adult,healthy,982126058790766,f
70550,2021-08-18,cmr,adult,healthy,982126058791301,f
70550,2021-08-18,cmr,adult,healthy,982126058791331,f
70550,2021-08-18,cmr,adult,healthy,900067000117221,m
70550,2021-08-18,cmr,adult,healthy,900043000144280,f
70550,2021-08-18,cmr,adult,healthy,982126058791317,NA
70550,2021-08-18,cmr,adult,healthy,982126058790797,m
70550,2021-08-18,cmr,adult,sick,982126058790821,f
70550,2021-08-18,cmr,adult,healthy,982126058790826,f
70550,2021-08-18,cmr,adult,healthy,982126058790812,f
70550,2021-08-18,cmr,adult,healthy,982126058790830,f
70550,2021-08-18,cmr,adult,healthy,900067000078284,f
70550,2021-08-18,cmr,adult,healthy,982126058791311,f
70550,2021-08-18,cmr,adult,healthy,982126058791243,f
70550,2021-08-18,cmr,adult,healthy,982126058790825,f
70550,2021-08-18,cmr,adult,healthy,982126058790808,f
70550,2021-08-18,cmr,adult,healthy,982126058791293,f
70550,2021-08-18,cmr,adult,healthy,982126058791266,m
70550,2021-08-18,cmr,adult,healthy,900067000078417,m
70550,2021-08-18,cmr,adult,healthy,982126058791303,m
70550,2021-08-18,cmr,adult,healthy,982126058790917,m
70550,2021-08-18,cmr,adult,healthy,982126058791289,f
74976,2021-08-18,cmr,adult,healthy,982126058791075,f
74976,2021-08-18,cmr,adult,healthy,900043000144484,f
74976,2021-08-18,cmr,adult,healthy,900067000117027,f
74976,2021-08-18,cmr,adult,healthy,900043000144422,f
74976,2021-08-18,cmr,adult,healthy,900067000117477,f
74976,2021-08-18,cmr,adult,healthy,900067000117080,m
74976,2021-08-18,cmr,adult,healthy,900067000117157,f
74976,2021-08-18,cmr,adult,healthy,982126058791089,m
74976,2021-08-18,cmr,adult,healthy,900067000117389,f
74976,2021-08-18,cmr,adult,healthy,900067000117130,f
74976,2021-08-18,cmr,adult,healthy,900067000117393,m
74976,2021-08-18,cmr,adult,healthy,900067000117405,f
74976,2021-08-18,cmr,adult,healthy,900043000144473,m
74976,2021-08-18,cmr,adult,healthy,900067000117451,f
72973,2021-08-18,cmr,adult,healthy,900067000117467,f
74976,2021-08-19,cmr,adult,healthy,982126058791096,f
74976,2021-08-19,cmr,adult,healthy,900067000116982,m
74976,2021-08-19,cmr,adult,healthy,982126058791105,m
74976,2021-08-19,cmr,adult,healthy,900067000117470,m
74976,2021-08-19,cmr,adult,healthy,900067000117451,f
74976,2021-08-19,cmr,adult,healthy,900043000144484,f
74976,2021-08-19,cmr,adult,healthy,900043000144473,m
74976,2021-08-19,cmr,adult,healthy,900043000144831,m
74976,2021-08-19,cmr,adult,healthy,900043000144475,f
74976,2021-08-19,cmr,adult,healthy,900067000117130,f
74976,2021-08-19,cmr,adult,healthy,900067000117477,f
74976,2021-08-19,cmr,adult,healthy,900043000144422,f
74976,2021-08-19,cmr,adult,healthy,900067000117405,f
74976,2021-08-19,cmr,adult,healthy,900067000117469,f
72973,2021-08-19,cmr,adult,healthy,900067000117445,m
72973,2021-08-19,cmr,adult,healthy,982126058791114,f
72973,2021-08-19,cmr,adult,healthy,900067000117467,f
74976,2021-08-20,cmr,adult,healthy,982126058791096,f
74976,2021-08-20,cmr,adult,healthy,900067000116982,m
74976,2021-08-20,cmr,adult,healthy,900067000117405,f
74976,2021-08-20,cmr,adult,healthy,900067000117027,f
74976,2021-08-20,cmr,adult,healthy,900067000117477,f
74976,2021-08-20,cmr,adult,healthy,900043000144475,f
74976,2021-08-20,cmr,adult,healthy,900067000117130,f
74976,2021-08-20,cmr,adult,healthy,900043000144422,f
74976,2021-08-20,cmr,adult,healthy,900067000117420,m
74976,2021-08-20,cmr,adult,healthy,900043000144484,f
74976,2021-08-20,cmr,adult,healthy,900067000117350,m
74976,2021-08-20,cmr,adult,healthy,900043000144473,m
72973,2021-08-20,cmr,adult,healthy,900067000117467,f
70413,2021-08-24,cmr,adult,healthy,900067000117434,m
70413,2021-08-24,cmr,adult,healthy,982126058791130,f
70413,2021-08-24,cmr,adult,healthy,982000407072530,f
70413,2021-08-24,cmr,adult,healthy,982126058791283,f
70413,2021-08-24,cmr,adult,healthy,900067000117238,f
70413,2021-08-24,cmr,adult,healthy,900043000200520,f
70413,2021-08-24,cmr,adult,healthy,982126058790787,f
70413,2021-08-24,cmr,adult,healthy,982000407072548,f
70413,2021-08-24,cmr,adult,healthy,900067000117403,f
70413,2021-08-24,cmr,adult,healthy,982126058791134,m
70279,2021-08-25,cmr,adult,healthy,982126058791300,f
70279,2021-08-25,cmr,adult,healthy,982126058791051,f
70279,2021-08-25,cmr,adult,healthy,982126058791288,f
70279,2021-08-25,cmr,adult,healthy,982126058790564,f
70279,2021-08-25,cmr,adult,healthy,982126058790430,f
72093,2021-08-25,cmr,adult,healthy,982126058790978,m
70279,2021-08-25,cmr,adult,healthy,982126058790782,f
70279,2021-08-25,cmr,adult,healthy,900067000117267,f
70279,2021-08-25,cmr,adult,healthy,900067000117223,m
70279,2021-08-25,cmr,adult,healthy,982126058791205,f
70279,2021-08-25,cmr,adult,healthy,982126058791209,f
70413,2021-08-26,cmr,adult,healthy,982126058790787,f
70413,2021-08-26,cmr,adult,healthy,900067000117403,f
70413,2021-08-26,cmr,adult,healthy,982126058791328,m
70413,2021-08-26,cmr,adult,healthy,900067000117238,f
70413,2021-08-26,cmr,adult,healthy,982126058791130,f
70413,2021-08-26,cmr,adult,healthy,982126058790982,f
70413,2021-08-26,cmr,adult,healthy,982126058791149,m
70413,2021-08-26,cmr,adult,healthy,982126058791083,f
70413,2021-08-26,cmr,adult,healthy,900043000200633,m
70556,2021-08-26,cmr,adult,healthy,900067000117359,f
70556,2021-08-26,cmr,adult,healthy,900043000144482,f
70556,2021-08-26,cmr,adult,healthy,900067000117103,m
70556,2021-08-26,cmr,adult,healthy,900043000144670,f
70556,2021-08-26,cmr,adult,healthy,900043000144411,f
70556,2021-08-26,cmr,adult,healthy,900043000144451,f
70556,2021-08-26,cmr,adult,healthy,900043000144463,m
70556,2021-08-26,cmr,adult,healthy,900067000117392,m
70556,2021-08-26,cmr,adult,healthy,900067000117311,m
70556,2021-08-26,cmr,adult,healthy,900067000117408,f
70556,2021-08-26,cmr,adult,healthy,900067000117134,f
70556,2021-08-26,cmr,adult,healthy,900043000144446,f
70556,2021-08-26,cmr,adult,healthy,900067000117435,f
70556,2021-08-26,cmr,adult,healthy,900043000144407,f
70556,2021-08-26,cmr,adult,healthy,900043000144618,m
70556,2021-08-26,cmr,adult,healthy,900067000117159,f
70556,2021-08-27,cmr,adult,healthy,900043000144407,f
70556,2021-08-27,cmr,adult,healthy,900067000117454,m
70556,2021-08-27,cmr,adult,healthy,900067000117332,m
70556,2021-08-27,cmr,adult,healthy,900043000144618,m
70556,2021-08-27,cmr,adult,healthy,900067000117135,m
70556,2021-08-27,cmr,adult,healthy,900067000117392,m
70556,2021-08-27,cmr,adult,healthy,900067000117311,m
70556,2021-08-27,cmr,adult,healthy,900043000144447,f
70556,2021-08-27,cmr,adult,healthy,900067000117435,f
70556,2021-08-27,cmr,adult,healthy,900067000117464,m
70556,2021-08-27,cmr,adult,healthy,900067000117359,f
70556,2021-08-27,cmr,adult,healthy,900043000144670,f
70556,2021-08-27,cmr,adult,healthy,900043000144411,f
70556,2021-08-27,cmr,adult,healthy,900067000117159,f
70556,2021-08-28,cmr,adult,healthy,900067000117359,f
70556,2021-08-28,cmr,adult,healthy,900067000116989,m
70556,2021-08-28,cmr,adult,healthy,900043000144482,f
70556,2021-08-28,cmr,adult,healthy,900043000144411,f
70556,2021-08-28,cmr,adult,healthy,900067000117134,f
70556,2021-08-28,cmr,adult,healthy,900043000144670,f
70556,2021-08-28,cmr,adult,healthy,900043000144618,m
70556,2021-08-28,cmr,adult,healthy,900067000117159,f
70641,2021-08-30,cmr,adult,healthy,982126058790694,f
70279,2021-08-24,cmr,adult,healthy,982126058790967,f
70279,2021-08-24,cmr,adult,healthy,900043000200898,m
70279,2021-08-24,cmr,adult,healthy,982126058791051,f
70279,2021-08-24,cmr,adult,healthy,982126058790999,f
70279,2021-08-24,cmr,adult,healthy,982126058791300,f
70279,2021-08-24,cmr,adult,healthy,982126058790430,f
70279,2021-08-24,cmr,adult,healthy,982126058790921,m
70279,2021-08-24,cmr,adult,healthy,900043000144942,f
70279,2021-08-24,cmr,adult,healthy,982126058790916,f
70279,2021-08-24,cmr,adult,healthy,982126058791288,f
72093,2021-08-24,cmr,adult,healthy,982126058791133,m
70413,2021-08-25,cmr,adult,healthy,982126058790787,f
70413,2021-08-25,cmr,adult,healthy,900043000200788,m
70413,2021-08-25,cmr,adult,healthy,982126058791134,m
70413,2021-08-25,cmr,adult,healthy,900067000116825,m
70413,2021-08-25,cmr,adult,healthy,982126058791283,f
70413,2021-08-25,cmr,adult,healthy,900043000200895,f
70413,2021-08-25,cmr,adult,healthy,900067000114864,f
70413,2021-08-25,cmr,adult,healthy,982126058791130,f
70413,2021-08-25,cmr,adult,healthy,982126058791141,m
70413,2021-08-25,cmr,adult,healthy,982126058790923,f
70413,2021-08-25,cmr,adult,healthy,900067000117238,f
70413,2021-08-25,cmr,adult,healthy,982000365440357,f
70413,2021-08-25,cmr,adult,healthy,900067000117462,f
70413,2021-08-25,cmr,adult,healthy,982126058791328,m
70413,2021-08-25,cmr,adult,healthy,982126058791158,f
70413,2021-08-25,cmr,adult,healthy,900067000117403,f
70279,2021-08-26,cmr,adult,healthy,982126058791209,f
70279,2021-08-26,cmr,adult,healthy,982000365440268,f
70279,2021-08-26,cmr,adult,healthy,900067000117267,f
70279,2021-08-26,cmr,adult,healthy,982126058791048,f
70279,2021-08-26,cmr,adult,healthy,982126058790430,f
70279,2021-08-26,cmr,adult,healthy,982126058790916,f
70279,2021-08-26,cmr,adult,healthy,982126058791010,m
70279,2021-08-26,cmr,adult,healthy,982126058791300,f
70279,2021-08-26,cmr,adult,healthy,982126058791036,f
70279,2021-08-26,cmr,adult,healthy,982126058790999,f
70279,2021-08-26,cmr,adult,healthy,982126058790938,f
70279,2021-08-26,cmr,adult,healthy,982126058791051,f
70279,2021-08-26,cmr,adult,healthy,982091064358153,f
70279,2021-08-26,cmr,adult,healthy,982091064358130,NA
70279,2021-08-26,cmr,adult,healthy,982126058790564,f
70279,2021-08-26,cmr,adult,healthy,982091064358187,f
70279,2021-08-26,cmr,adult,healthy,982126058790385,f
70279,2021-08-26,cmr,adult,healthy,982126058790391,m
70279,2021-08-26,cmr,adult,healthy,900067000117273,m
