relocate_id,release_siteid1,release_date,collect_siteid,type,pit_tag_ref,sex,length,weight,swab_id,bd_load
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790370,f,46,10,RKS30053,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790503,m,48,13,RKS30054,10224.52
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790492,f,51,13,RKS31323,4832.696
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790470,f,49,11,RKS31324,5315.768
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790394,f,45,10,RKS31325,2697.936
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790498,m,49,12,RKS31326,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790461,m,46,9,RKS31327,389.976
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790473,f,50,10,RKS31328,13860.384
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790368,f,47,11,RKS31329,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790517,f,51,12,RKS31330,145.512
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790540,m,45,10,RKS31331,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790479,f,41,7,RKS31332,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790630,m,43,8,RKS31333,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790512,f,46,8,RKS31334,4605.408
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790535,m,43,8,RKS31335,425.968
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790467,m,46,10,RKS31336,272.36
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790493,m,49,11,RKS31337,232.32
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790522,m,49,9,RKS31338,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790501,m,44,11,RKS31339,392.64
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790460,f,49,11,RKS31340,0
71c01686-a3cb-4e8c-be64-c29fd0fbdb0a,70641,2020-08-05,72996,translocation,982126058790358,f,58,21,RKS31341,0
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063928,f,41,6,RKS18639,1074.24
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063925,f,44,8,RKS18638,2765.28
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063915,f,41,7,RKS18637,624.48
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063983,m,50,13,RKS18636,0
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063940,f,43,8,RKS18635,70805.76
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063905,f,48,12,RKS18634,68889.12
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063919,f,52,12,RKS18633,3907.2
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063926,m,42,8,RKS18632,33850.08
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063941,f,51,13,RKS18631,9816.48
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063958,m,53,12,RKS18630,2310.24
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063910,m,42,6,RKS18629,189745.92
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063943,f,51,13,RKS18628,5912.16
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063970,m,42,7,RKS18627,25297.92
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000064000,f,40,6,RKS18626,827.04
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063959,m,43,8,RKS18625,67543.2
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063979,f,42,7,RKS18624,3489.6
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063946,m,50,13,RKS18614,26345.28
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063920,f,41,7,RKS18613,4875.36
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063913,f,49,13,RKS18612,13824.96
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063918,m,42,8,RKS18611,0
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063947,m,51,13,RKS18610,5062.08
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063907,f,49,11,RKS18609,3523.2
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063971,f,52,15,RKS18608,10892.16
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063980,m,47,12,RKS18607,4164.48
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063961,m,47,11,RKS18606,0
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063993,m,49,11,RKS18605,10363.68
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063930,f,46,9,RKS18604,567.36
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063987,f,43,7,RKS18603,1930.56
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063969,m,44,9,RKS18602,202364.64
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063953,f,47,10,RKS18601,14872.32
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063978,f,40,7,RKS18600,27609.6
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063963,f,52,14,RKS18599,91421.76
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063950,f,51,14,RKS18598,9612
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063948,m,42,8,RKS18597,4069.44
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063936,m,48,12,RKS18596,15132.48
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440287,m,45,12,RKS18595,584.16
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900043000104460,f,42,7,RKS18594,96
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440332,f,52,14,RKS18593,84.96
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440285,f,40,8,RKS18592,136336.32
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900043000104497,m,53,15,RKS18591,21160.8
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440260,f,49,12,RKS18590,18058.56
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440336,f,42,9,RKS18589,377.28
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440352,m,41,8,RKS18588,11397.6
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440280,m,45,15,RKS18587,297.6
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440205,f,44,9,RKS18586,9112.32
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440245,m,50,14,RKS18585,0
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440186,f,45,10,RKS18584,3020.64
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440197,f,47,12,RKS18583,47060.16
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440172,m,43,9,RKS18582,40865.76
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440196,m,47,13,RKS18581,71515.2
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440349,f,49,14,RKS18580,4281.12
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440278,f,51,14,RKS18579,4706.88
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440211,f,51,15,RKS18578,31761.12
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440187,f,53,14,RKS18577,133903.68
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,982000365440269,m,43,8,RKS18576,40028.64
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063937,f,51,12,RKS18575,33911.52
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063929,f,45,11,RKS18574,36948.48
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063977,m,44,9,RKS18573,11568
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063988,m,40,6,RKS18572,18274.08
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063942,f,42,8,RKS18571,1906.56
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063933,f,46,13,RKS18570,60503.52
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063966,f,41,9,RKS18569,21063.36
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063952,m,48,13,RKS18568,82120.8
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063914,f,44,9,RKS18567,98029.92
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063938,m,49,14,RKS18566,62992.8
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063945,m,39,8,RKS18565,15763.2
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063996,f,41,9,RKS18564,8318.88
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117396,m,51,13,RKS24179,19572.928
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117410,f,45,9,RKS24180,38046.752
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117388,m,47,10,RKS24181,5643.544
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117427,m,50,13,RKS24182,11293.464
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117436,m,50,12,RKS24183,18437.12
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117443,m,49,13,RKS24184,567.488
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117404,f,51,11,RKS24185,1776937.6
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117419,f,44,12,RKS24186,1820.328
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117415,m,47,10,RKS24187,53785.608
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117429,m,53,14,RKS24188,572966
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117409,f,50,12,RKS24189,2805.224
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117398,m,50,11,RKS24190,4929.784
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117425,f,43,7,RKS24191,4697.744
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117381,m,47,11,RKS24192,0
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117479,m,50,11,RKS24193,73803.856
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117442,f,50,13,RKS24194,4160.824
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117440,f,44,7,RKS24195,31473.68
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116952,f,51,14,RKS24196,62320.408
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116914,f,42,8,RKS24197,5111.528
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116898,f,47,12,RKS24198,0
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116917,f,47,9,RKS24199,2879.608
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116955,f,47,9,RKS24200,21979.936
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116890,f,45,10,RKS24201,3891.448
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116969,m,47,12,RKS24202,8970.848
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116921,f,52,13,RKS24203,13376.968
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000116883,f,48,12,RKS24204,6182.056
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117414,f,52,13,RKS24178,1073.808
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117395,f,42,8,RKS24177,105.352
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117428,f,48,11,RKS24176,13772.696
69a0cbb8-1c47-40c1-b78e-bd96f00d9498,70641,2017-08-09,72996,translocation,900067000117437,m,47,8,RKS24175,44659.84
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063995,f,40,5,RKS18681,289.92
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063951,m,47,11,RKS18671,4717.44
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063924,m,44,8,RKS18670,26120.16
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063982,m,44,9,RKS18669,923.52
5c71eb12-8cbd-480f-a1e7-f1415f0f33a3,70641,2015-08-12,72996,translocation,900067000063921,f,40,6,RKS18667,454.08
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117439,m,53,16,RKS26189,0
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117113,m,46,11,RKS29901,10162.12
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900043000144831,m,55,16,RKS29900,0
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900043000144422,f,61,25,RKS29899,1002.056
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900043000144021,f,63,20,RKS29898,1527.288
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117157,f,42,9,RKS29897,4641.2
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117177,f,43,8,RKS29896,1075.824
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117130,f,54,20,RKS29895,817.016
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000116985,f,52,15,RKS29894,104412.232
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117043,f,42,8,RKS29893,8119.992
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900043000144475,f,41,7,RKS29892,1658.744
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117027,f,61,25,RKS29891,3130.856
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117176,f,58,19,RKS29890,46522.616
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117102,m,56,19,RKS29889,25029.456
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117123,f,43,8,RKS29888,2870.312
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000117080,m,48,12,RKS29887,1660.752
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900067000116982,m,54,17,RKS29886,7005.28
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900043000144473,m,54,18,RKS29885,2099.8
d3d711ea-3eb8-4f7f-84aa-b9d53f481be5,74976,2020-07-06,70459,translocation,900043000144484,f,59,21,RKS29884,28286.784
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117396,f,60,29,RKS26446,2440.992
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117451,f,60,28,RKS26445,197.232
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117477,f,63,30,RKS26444,1738.44
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117405,f,62,26,RKS26443,9176.128
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117389,f,58,22,RKS26442,788.68
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117467,f,55,19,RKS26441,0
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117407,f,41,8,RKS26440,168.24
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117469,f,54,17,RKS26439,5504.728
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117285,m,46,10,RKS26198,191.36
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117350,m,55,18,RKS26197,15397.44
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117420,m,44,10,RKS26196,543.968
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117445,m,52,14,RKS26195,783.304
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117470,m,55,16,RKS26194,560.96
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117399,m,44,10,RKS26193,554.072
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117393,m,53,20,RKS26192,377.936
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117433,m,55,17,RKS26191,409.632
2afe9666-549c-4b85-862a-dd108b31f4f6,74976,2018-07-18,70459,translocation,900067000117385,m,52,18,RKS26190,0
